run,seed,run_uid,strategy,norm_area,norm_bldg,composite
22,1125331734,22|1125331734,ROS–Mean,0.7511993246721159,0.6824748743718593,0.7053830244719448
22,1125331734,22|1125331734,ROS–Truth,0.9101072700693859,0.8765703517587939,0.8877493245289912
22,1125331734,22|1125331734,Random Allocation,0.783750952253495,0.6413316582914573,0.6888047562788032
22,1125331734,22|1125331734,Structures–Exposure,0.8189585949885729,0.7657035175879398,0.7834552100548174
22,1125331734,22|1125331734,Structures–Outcome (Mean),0.7649735427947868,0.6947236180904522,0.7181402596585638
22,1125331734,22|1125331734,Structures–Outcome (Truth),0.8118758879120427,0.6809045226130653,0.7245616443793911
22,1125331734,22|1125331734,Wind–Mean,0.7572113899812638,0.6642587939698492,0.6952429926403207
22,1125331734,22|1125331734,Wind–Mean Lookahead,0.5582779138956948,0.27983668341708545,0.3726504269099552
22,1125331734,22|1125331734,Wind–Truth,0.7502933970227923,0.6630025125628141,0.6920994740494735
22,1125331734,22|1125331734,Wind–Truth Lookahead,0.5471803001914801,0.2650753768844221,0.3591103513201081
23,1125331735,23|1125331735,MCTS,0.8487277743715512,0.6763862332695985,0.733833413636916
23,1125331735,23|1125331735,ROS–Mean,0.84091048436542,0.763623326959847,0.7893857127617045
23,1125331735,23|1125331735,ROS–Truth,0.8806560392397302,0.768642447418738,0.8059803113590687
23,1125331735,23|1125331735,Random Allocation,0.8467964438994482,0.8489483747609943,0.8482310644738122
23,1125331735,23|1125331735,Structures–Exposure,0.8700030656039239,0.7846558317399618,0.8131049096946158
23,1125331735,23|1125331735,Structures–Outcome (Mean),0.8790772532188841,0.761472275334608,0.8006739346293666
23,1125331735,23|1125331735,Structures–Outcome (Truth),0.6411863887185776,0.34608030592734224,0.44444900019108735
23,1125331735,23|1125331735,Wind–Mean,0.857280809319436,0.7605162523900574,0.7927711046998501
23,1125331735,23|1125331735,Wind–Mean Lookahead,0.8411557326793379,0.8424952198852772,0.842048724149964
23,1125331735,23|1125331735,Wind–Truth,0.857280809319436,0.7605162523900574,0.7927711046998501
23,1125331735,23|1125331735,Wind–Truth Lookahead,0.8192826486817903,0.7241873804971319,0.7558858032253514
24,1125331736,24|1125331736,MCTS,0.6834810447819467,0.7844450917564812,0.7507904094316364
24,1125331736,24|1125331736,ROS–Mean,0.7583648928278609,0.7486163705214098,0.7518658779568934
24,1125331736,24|1125331736,ROS–Truth,0.7639479951587085,0.7218176521992427,0.7358610998523979
24,1125331736,24|1125331736,Random Allocation,0.7697263108577675,0.7410428196912322,0.7506039834134106
24,1125331736,24|1125331736,Structures–Exposure,0.7609612306250733,0.7206524905330615,0.7340887372303987
24,1125331736,24|1125331736,Structures–Outcome (Mean),0.7733963221801429,0.7282260413632391,0.7432828016355403
24,1125331736,24|1125331736,Structures–Outcome (Truth),0.4586928512864561,0.22487620157296825,0.30281508481079755
24,1125331736,24|1125331736,Wind–Mean,0.6837153008238004,0.722108942615788,0.7093110620184587
24,1125331736,24|1125331736,Wind–Mean Lookahead,0.7798188419942997,0.7151179726187008,0.7366849290772337
24,1125331736,24|1125331736,Wind–Truth,0.6837153008238004,0.722108942615788,0.7093110620184587
24,1125331736,24|1125331736,Wind–Truth Lookahead,0.7399562722055206,0.7078357122050685,0.7185425655385524
25,1125331737,25|1125331737,MCTS,0.3695464506275317,0.19755351681957187,0.25488449475555847
25,1125331737,25|1125331737,ROS–Mean,0.5045930451335857,0.28807339449541286,0.3602466113748038
25,1125331737,25|1125331737,ROS–Truth,0.5545520950926356,0.3504587155963303,0.4184898420950987
25,1125331737,25|1125331737,Random Allocation,0.3967726940699914,0.25596330275229356,0.3028997665248595
25,1125331737,25|1125331737,Structures–Exposure,0.6669101533966398,0.5663608562691131,0.5998772886449553
25,1125331737,25|1125331737,Structures–Outcome (Mean),0.5339442636739934,0.18409785932721712,0.3007133274428092
