case,run,seed,area_cells,buildings,perimeter_m,compactness
Marshall High Uncertainty,422,4141998169,77413,4163,412284.9801837338,0.005150759172876546
Marshall High Uncertainty,423,1090663630,70562,3853,397881.4737101018,0.005040989811113489
Marshall High Uncertainty,424,3689248471,54133,3025,324672.0516870041,0.005807973933130241
Marshall High Uncertainty,425,1928793222,84096,5380,462844.6424836332,0.00443973686009095
Marshall High Uncertainty,426,2955620268,49984,3184,306159.7053723991,0.006030972091444644
Marshall High Uncertainty,427,918165171,70122,5545,436490.53859945433,0.004162526383181972
Marshall High Uncertainty,428,136218266,59797,3786,363260.0992708273,0.005125029563880769
Marshall High Uncertainty,429,3183022339,64692,2800,244427.59828328976,0.012246231653065558
Marshall High Uncertainty,430,2216272851,66157,3390,336747.03868872824,0.006598126020671823
Marshall High Uncertainty,431,2796949394,58781,4928,409614.3113464366,0.00396222468981216
Marshall High Uncertainty,432,2675339654,29495,2387,210522.00415419674,0.007526720383012226
Marshall High Uncertainty,433,1702534333,39873,3140,286472.4521483381,0.0054949729020322855
Marshall High Uncertainty,434,103488027,75645,5512,460558.4606608133,0.004033323631053275
Marshall High Uncertainty,435,374959158,81667,4288,389036.1035780783,0.006102659822763932
Marshall High Uncertainty,436,2436410885,48667,3710,316578.96510835225,0.005491902760400348
Marshall High Uncertainty,437,639956627,56889,3531,349736.0668133975,0.0052601706055341755
Marshall High Uncertainty,438,3543658079,77186,3280,312601.32875399204,0.008933245497820829
Marshall High Uncertainty,439,3085254422,67901,4538,375499.7962327955,0.005446394963371482
Marshall High Uncertainty,440,1867325762,54939,2867,298528.2508408579,0.0069720782220135035
Marshall High Uncertainty,441,3886849044,78810,4328,401295.1403682686,0.005534850565568409
Marshall High Uncertainty,442,610433574,70032,3224,326144.54952062404,0.007446096368480973
Marshall High Uncertainty,443,4240242414,49131,3729,362478.3330357364,0.004229060258579711
Marshall High Uncertainty,444,1782130863,34089,2540,246616.97382488483,0.006338999334780755
Marshall High Uncertainty,445,3731513012,41235,3481,305319.8568914153,0.0050027439112191
Marshall High Uncertainty,446,33699813,62278,3781,344006.798411928,0.005951863737472344
Marshall High Uncertainty,447,2614398373,54237,1548,192937.9803622862,0.016478306506661454
Marshall High Uncertainty,448,922094623,65472,5154,436462.09055429674,0.00388700343254207
Marshall High Uncertainty,449,3710832423,53941,4019,307576.9845930126,0.006448574136916801
Marshall High Uncertainty,450,2128166079,64585,4376,394063.1598529279,0.004703838110343186
Marshall High Uncertainty,451,2630230241,53439,3981,361610.09927082737,0.0046219963017776955
Marshall High Uncertainty,452,3928022176,65660,4581,398655.5061675328,0.004672590461617319
Marshall High Uncertainty,453,4119119679,61960,3397,339055.8525331486,0.006095667815875985
Marshall High Uncertainty,454,2982617583,67749,4388,394741.6165636029,0.004917330877087596
Marshall High Uncertainty,455,3533774944,74492,4584,424263.35680213704,0.004680486106605124
Marshall High Uncertainty,456,3979559404,99277,5874,530741.5666731051,0.0039859772374817954
Marshall High Uncertainty,457,1963426834,69409,3421,334779.3135765818,0.007004077320176362
Marshall High Uncertainty,458,4059279926,70803,4780,414473.42822889093,0.004661338548857471
Marshall High Uncertainty,459,3270173819,35613,2380,245678.4456874609,0.006673087530536734
Marshall High Uncertainty,460,721594780,75819,4011,382793.84602125734,0.005851948979880224
Marshall High Uncertainty,461,989426363,53733,3734,347667.83304848976,0.005027643100348691
Marshall High Uncertainty,462,1024872364,88852,5946,501234.3848757962,0.003999796252521293
Marshall High Uncertainty,463,2928879560,85027,3903,353320.7767736412,0.007703194728800437
Marshall High Uncertainty,464,2053298882,70568,5235,430141.13601000264,0.00431358367619457
Marshall High Uncertainty,465,3520454962,78521,3413,374134.5061930367,0.006344284730975764
Marshall High Uncertainty,466,3444580051,73114,4875,435255.328651965,0.004364803776989873
Marshall High Uncertainty,467,1438167039,70147,4578,418107.3264983377,0.004538223915063161
Marshall High Uncertainty,468,1271582763,68550,4216,415304.837330234,0.004494960226824383
Marshall High Uncertainty,469,3699828707,74646,3345,303046.03871423524,0.009192670443618055
Marshall High Uncertainty,470,2753840558,58315,2589,281435.40453900653,0.008326743600989658
Marshall High Uncertainty,471,1246342795,85537,3839,371897.8157174548,0.006994539589094078
Marshall High Uncertainty,472,3327369596,79966,5457,471321.2442014307,0.004071211973446766
Marshall High Uncertainty,473,2074174362,75754,4662,436728.34380386194,0.004491952815753112
